stud_id,w2sch_id,w2cls_id,w2td01,w2td02,w2td03,w2td04,w2td05,w2td06,w2td07,w2td08,w2td09,w2td10,w2td11,w2td12,w2td13,w2td14,w2td15,w2tcs1,w2tcs2,w2tcs3,w2tcs4,w2tcs5,w2tes1,w2tes2,w2tes3,w2tes4,w2tes5,w2tms1,w2tms2,w2tms3,w2tms4,w2tms5,w2sumerr,w2summis
09715,565,2759,2,3,2,3,3,3,3,6,3,3,1,3,4,2,4,2,3,4,4,3,2,2,3,4,2,1,2,3,3,2,0,0
09716,322,3885,3,3,4,4,3,4,4,4,3,5,2,2,4,3,3,3,4,3,3,5,4,4,1,4,4,4,4,2,4,4,0,0
09717,229,2573,4,3,3,3,2,3,3,3,3,2,3,4,4,3,4,3,3,3,4,5,3,3,3,3,4,3,3,3,4,4,0,0
09718,054,3035,4,3,4,4,4,4,4,3,3,4,2,1,4,1,3,99,99,99,99,99,4,4,1,4,5,4,3,3,4,4,0,5
09719,623,3929,3,1,2,3,3,3,3,2,3,3,3,1,4,1,3,2,3,3,3,3,2,2,4,3,2,2,3,2,4,3,0,0
09720,458,2427,5,4,5,5,5,5,5,5,5,5,5,1,1,1,3,4,4,1,4,5,4,4,3,4,5,4,4,2,4,5,0,0
09721,473,2915,2,2,3,2,2,3,2,3,2,3,2,4,4,4,4,2,2,4,3,2,2,5,4,4,3,2,2,4,3,3,0,0
09722,479,2398,4,6,4,4,2,4,3,4,3,4,2,3,4,2,4,3,3,2,4,4,2,2,4,4,4,3,3,3,4,3,0,0
09724,625,3773,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,2,2,4,3,2,2,2,4,4,2,2,3,3,3,3,0,0
09725,487,3793,3,99,3,3,3,3,4,4,3,3,3,2,4,3,4,2,2,3,3,3,2,2,3,3,3,3,2,3,3,4,0,1
09726,529,3003,2,2,1,1,1,2,1,2,1,1,2,99,99,99,99,2,2,3,2,1,2,2,3,2,1,2,1,3,3,2,0,4
09727,551,2542,4,6,4,4,5,5,4,5,4,4,2,2,3,2,2,2,2,3,3,3,4,4,3,4,5,4,3,3,4,5,0,0
09728,509,2988,3,6,3,2,3,3,3,3,2,3,3,2,4,3,3,2,2,3,4,4,2,2,4,3,4,4,3,4,3,3,0,0
09729,471,3665,2,1,2,2,2,1,2,2,3,3,4,4,4,4,4,2,2,4,3,1,1,1,4,3,1,5,5,4,3,3,0,0
09730,588,2860,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,3,4,4,3,0,25
09731,523,3158,4,3,5,5,3,5,5,5,4,4,3,2,4,2,4,3,3,4,4,3,3,3,4,4,4,4,3,3,4,5,0,0
09732,391,2255,3,3,3,3,3,3,3,2,3,3,4,3,4,2,3,2,2,3,4,3,2,5,3,3,3,3,3,4,4,2,0,0
09733,319,2392,3,3,4,4,3,4,4,3,3,4,3,2,4,2,4,3,4,3,4,5,4,4,4,4,5,3,3,3,4,4,0,0
09734,019,2221,1,3,2,1,1,2,1,2,1,1,1,4,4,4,4,2,2,4,3,2,2,2,4,4,2,99,99,99,99,99,0,5
09735,437,2739,4,6,4,3,3,3,3,6,4,4,3,4,4,2,5,3,3,4,4,3,2,3,3,4,3,2,2,3,4,3,0,0
09736,584,2547,2,3,2,2,2,3,3,3,3,2,2,3,4,3,3,2,3,3,4,99,2,2,4,2,1,2,2,3,3,1,0,1
09737,366,3324,2,3,4,4,3,4,3,3,2,5,3,1,4,1,3,2,4,3,4,5,4,4,3,4,5,3,4,2,4,5,0,0
09738,458,2427,2,3,3,2,2,2,1,1,2,1,1,4,4,3,4,2,2,4,4,2,2,2,4,4,4,2,2,4,4,2,0,0
09739,476,3599,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2,2,4,2,1,2,1,4,3,2,2,1,4,3,2,0,0
09740,450,2159,4,3,3,3,3,3,3,2,2,4,5,99,99,99,99,2,2,4,4,2,2,3,3,4,3,2,3,99,3,2,0,5
09741,585,3265,2,2,2,2,2,3,2,2,2,2,2,4,4,4,3,2,2,4,2,2,2,2,3,3,3,2,1,4,2,1,0,0
09742,307,3596,3,3,3,4,3,4,3,3,3,4,3,2,4,2,4,3,2,4,4,4,4,4,4,4,4,4,3,4,4,5,0,0
09743,326,2387,2,6,2,2,2,3,2,2,2,2,2,99,99,99,99,2,2,4,3,2,2,2,4,3,2,2,2,4,4,2,0,4
09744,460,3465,2,2,3,1,2,3,1,3,2,2,3,4,4,4,4,2,2,4,3,2,2,2,4,4,4,3,3,3,4,3,0,0
09745,518,2792,4,4,4,4,4,4,4,4,3,4,3,2,3,2,4,2,2,4,3,3,3,3,4,4,4,3,3,3,4,4,0,0
09746,530,3401,3,3,3,3,3,3,3,2,3,2,2,3,4,2,1,2,3,2,4,4,3,3,3,4,4,3,3,3,4,4,0,0
09747,544,3037,3,2,4,3,2,4,2,2,4,2,3,4,4,4,3,1,1,4,4,1,2,2,4,4,1,2,2,4,2,2,0,0
09748,628,2093,2,1,1,1,1,2,2,1,1,1,2,4,4,4,3,99,99,99,99,99,2,2,4,4,2,1,1,4,3,1,0,5
09749,448,2061,3,3,3,2,2,4,3,4,2,3,4,3,4,3,2,2,2,4,3,2,2,2,3,4,2,2,2,3,2,2,0,0
09750,026,2090,3,6,3,6,3,4,2,4,3,2,3,3,4,2,3,2,2,4,2,2,2,2,4,2,3,2,2,3,2,2,0,0
09751,584,2547,2,2,2,2,2,2,2,3,2,2,2,5,4,2,3,2,2,3,3,1,2,2,4,2,1,2,3,4,3,1,0,0
09752,439,3931,2,1,2,1,2,4,1,2,2,3,1,4,4,2,3,2,2,4,3,2,2,2,4,4,2,2,1,4,4,2,0,0
09753,631,3357,2,6,2,2,2,2,3,2,2,2,2,4,4,4,4,2,2,4,3,3,3,3,3,3,4,2,2,4,3,2,0,0
09754,419,3503,4,3,4,4,2,4,3,3,4,3,2,3,4,3,4,2,2,4,4,3,99,99,99,99,99,99,99,99,99,99,0,10
09756,341,2567,4,4,4,5,2,4,3,3,4,5,2,99,99,99,99,3,3,3,3,4,4,4,2,4,5,3,3,4,3,3,0,4
09757,630,2548,3,6,3,3,3,3,3,4,3,3,2,3,4,3,3,3,2,3,3,4,3,2,4,3,4,3,3,4,4,4,0,0
09758,103,3137,3,6,2,3,3,3,3,3,3,3,2,2,4,3,3,2,3,5,3,1,2,2,4,4,2,2,2,3,3,3,0,0
09759,369,2366,3,3,3,3,3,3,3,3,4,3,3,2,4,3,3,2,3,3,4,2,2,2,4,4,3,2,2,4,3,2,0,0
09760,411,2491,4,4,1,4,4,4,4,4,3,4,3,1,4,1,3,4,4,1,4,5,4,4,3,4,5,4,4,3,4,5,0,0
09761,450,2159,3,3,3,3,3,3,3,3,3,4,2,99,99,99,99,2,2,4,3,3,2,2,4,3,3,3,2,4,2,3,0,4
09762,491,2696,4,4,5,5,4,5,5,5,4,5,3,1,4,1,2,4,4,2,4,5,4,3,2,4,5,4,5,4,4,4,0,0
09763,334,2020,2,2,2,3,3,2,2,2,2,3,2,4,4,4,4,2,2,4,3,2,3,4,3,4,1,2,2,4,2,1,0,0
09764,512,3291,2,2,2,2,2,4,2,3,3,2,2,4,4,4,4,2,2,4,3,3,2,2,4,3,1,2,2,4,4,3,0,0
09765,357,2862,2,2,2,2,2,2,2,2,2,2,2,4,4,3,4,3,2,4,4,3,2,2,4,3,3,2,2,4,3,2,0,0
09767,341,2567,4,3,3,3,4,4,4,3,3,5,3,99,99,99,99,3,3,2,3,4,4,4,3,4,5,4,4,2,4,1,0,4
09768,509,2988,2,3,3,3,3,4,3,3,3,1,3,3,4,3,4,2,2,3,4,3,2,2,4,4,1,2,2,4,2,1,0,0
09769,448,2770,3,3,2,3,2,2,3,3,3,3,2,4,4,4,4,2,1,4,4,1,2,3,4,4,3,3,3,3,4,3,0,0
09770,403,3309,5,2,2,4,5,5,4,2,5,5,5,1,1,1,1,4,4,1,4,5,4,4,1,3,4,4,4,2,3,5,0,0
09771,255,2412,2,2,1,2,2,1,2,3,2,3,2,3,4,3,3,2,2,4,2,2,99,99,99,99,99,2,2,3,2,2,0,5
09772,480,2677,2,3,3,3,2,3,3,3,3,2,2,4,4,3,3,2,2,3,3,1,2,3,4,4,3,2,3,4,4,3,0,0
09773,592,2417,4,2,3,3,2,2,2,3,2,4,4,2,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,2,4,4,0,0
09774,369,2099,2,3,3,2,2,2,2,2,2,2,2,4,4,3,3,1,1,4,1,1,2,2,4,3,3,2,1,4,3,1,0,0
09775,449,3398,4,3,4,4,3,4,4,3,4,4,2,2,4,1,2,3,4,1,4,5,4,4,2,4,5,3,3,4,4,3,0,0
09776,535,3678,2,4,3,3,3,4,3,3,3,4,2,1,2,2,2,3,2,4,4,3,3,3,4,4,4,4,4,1,4,4,0,0
09777,546,3172,3,6,2,4,3,4,4,4,6,4,3,2,4,2,2,2,3,4,4,4,2,1,4,3,2,2,2,4,4,4,0,0
09778,599,2516,2,6,2,2,3,1,3,1,3,3,2,3,4,3,3,2,3,3,3,2,3,3,4,3,2,2,2,4,3,1,0,0
09779,553,3604,3,2,4,3,3,4,2,4,4,2,3,4,4,3,2,2,2,3,2,2,2,2,4,3,2,2,2,4,3,4,0,0
09781,419,3503,2,3,4,3,3,3,3,2,3,3,3,2,3,3,2,2,4,3,4,3,99,99,99,99,99,99,99,99,99,99,0,10
09782,208,3808,2,2,2,2,2,3,2,2,2,2,3,4,4,3,3,2,2,4,3,1,2,2,4,3,2,2,2,4,3,99,0,1
09783,433,2670,3,3,3,2,2,3,2,2,3,2,2,2,4,2,3,2,2,3,2,2,2,1,4,2,2,2,3,3,3,2,0,0
09784,422,3671,2,2,3,3,3,3,3,3,3,4,3,1,4,3,3,99,99,99,99,99,3,3,2,4,3,3,3,3,4,4,0,5
09785,121,2270,5,2,3,5,4,4,4,4,4,5,3,1,1,1,2,3,4,2,2,4,2,4,5,3,3,3,3,3,3,4,0,0
09787,455,2796,3,6,3,3,2,3,2,3,2,3,2,4,4,4,4,2,2,4,3,4,99,99,99,99,99,2,2,3,3,2,0,5
09788,397,2693,99,99,99,4,4,3,4,3,3,3,3,1,3,2,4,2,2,4,99,99,2,3,2,4,3,99,99,99,99,99,0,10
09789,434,2259,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,3,3,3,2,2,4,3,4,2,2,4,4,3,0,15
09790,359,3655,4,6,4,4,3,4,4,4,3,5,3,3,4,2,3,3,2,3,4,3,3,3,3,4,4,3,3,3,4,3,0,0
09791,575,3563,2,6,3,1,3,3,2,2,2,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,19
09792,320,2932,2,2,2,2,2,3,3,2,2,2,2,3,4,4,3,2,2,4,2,2,1,1,4,3,1,2,2,4,3,2,0,0
09793,544,3138,2,2,2,2,2,2,2,2,3,3,3,3,4,3,3,2,3,3,4,1,2,2,3,4,3,2,2,3,3,2,0,0
09794,447,3842,3,3,4,4,3,4,3,3,3,3,3,2,4,3,3,2,3,3,4,4,4,2,4,4,5,3,3,3,3,4,0,0
09795,479,3473,4,6,3,3,3,5,3,4,4,4,2,3,4,1,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,0,0
09796,443,2684,2,3,3,3,3,3,3,3,2,2,2,4,4,3,3,2,3,3,4,3,2,2,3,4,3,3,2,4,4,4,0,0
09798,354,2657,3,3,3,3,3,3,2,2,3,2,3,4,4,4,4,2,3,4,3,3,2,1,4,1,1,2,1,4,2,1,0,0
09800,314,3785,3,6,2,2,3,3,3,2,2,2,2,4,4,2,5,2,2,3,4,2,2,2,3,1,2,99,99,99,99,99,0,5
09801,342,3312,4,3,3,4,3,4,4,4,4,4,3,1,4,3,4,3,3,2,3,5,3,3,3,4,4,3,3,3,4,5,0,0
09802,054,3035,2,1,2,2,3,3,3,3,2,1,1,3,4,2,4,99,99,99,99,99,2,2,3,1,2,1,2,4,2,2,0,5
09803,507,2936,2,2,3,3,2,3,2,4,3,4,2,2,4,3,5,2,3,3,3,3,2,2,4,3,3,3,3,3,4,4,0,0
09804,026,2090,4,1,2,6,4,5,4,2,2,5,4,1,2,1,2,2,2,3,2,2,99,99,99,99,99,2,2,3,3,2,0,5
09805,341,2115,4,2,4,2,3,4,3,4,4,4,4,3,4,2,3,2,3,3,3,4,2,3,3,4,3,3,4,4,4,4,0,0
09806,473,3449,4,4,3,4,4,4,4,4,3,4,3,1,3,2,3,4,4,2,4,4,4,4,3,4,5,4,4,2,4,4,0,0
09808,354,2657,2,3,2,2,2,2,2,2,2,3,2,4,4,3,3,2,3,4,3,2,2,1,4,2,1,2,2,4,3,2,0,0
09809,438,3183,4,3,3,3,3,3,3,3,3,3,5,1,2,1,3,3,3,1,4,4,4,4,3,4,4,4,4,3,4,4,0,0
09811,351,2637,3,3,4,4,3,4,3,4,3,4,2,4,4,4,4,3,3,4,4,5,3,2,4,4,4,5,5,5,5,3,0,0
09812,309,3425,2,3,2,2,1,4,2,2,3,2,2,4,4,3,3,2,4,4,3,4,2,2,3,3,3,3,4,3,3,3,0,0
09813,536,3806,3,3,3,3,3,3,3,3,3,4,2,3,4,2,2,3,2,4,3,4,3,3,4,4,4,3,3,4,3,4,0,0
09814,356,2514,2,3,2,3,2,2,3,3,3,3,2,3,4,2,3,2,2,3,3,3,2,2,4,3,2,2,2,4,3,1,0,0
09815,524,2328,3,6,4,3,2,3,3,2,2,2,3,3,4,2,3,2,3,3,3,3,4,4,3,4,5,2,2,3,3,3,0,0
09816,341,2585,2,1,2,2,1,2,2,2,2,3,3,3,4,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,15
09817,480,2789,2,6,3,2,1,2,1,4,2,2,1,4,4,4,4,2,2,4,2,2,2,2,4,3,2,3,2,4,4,3,0,0
09818,320,3748,3,6,2,2,2,2,2,2,2,3,2,2,4,3,3,2,2,4,2,2,2,4,3,3,2,2,2,4,3,2,0,0
09819,450,2159,3,3,3,3,4,4,4,4,3,2,2,99,99,99,99,2,2,4,4,4,3,3,4,4,4,3,2,4,2,3,0,4
09820,085,3236,5,6,4,4,3,6,4,6,5,5,2,2,2,1,2,3,3,2,4,5,4,4,2,4,4,3,3,4,4,5,0,0
09821,620,2330,2,3,2,2,2,3,2,4,2,2,2,4,4,3,3,2,2,4,3,1,99,99,99,99,99,2,2,4,4,3,0,5
09822,457,3006,2,3,3,3,3,3,2,2,2,2,3,3,4,4,4,2,2,3,3,1,2,2,4,3,1,1,2,4,1,2,0,0
09823,454,3105,1,2,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,4,1,1,2,1,4,1,1,1,1,4,1,99,0,1
09824,421,2211,4,6,4,4,3,3,3,6,3,4,3,2,4,3,4,2,3,3,4,4,3,3,4,4,3,2,3,3,3,4,0,0
09825,344,2521,4,3,3,3,2,4,3,3,3,3,2,3,4,2,2,2,3,4,3,2,3,3,2,3,4,1,3,3,2,4,0,0
09827,599,2154,2,2,2,2,2,2,2,3,2,2,1,4,4,4,4,2,2,4,4,3,2,1,4,2,3,2,1,4,3,3,0,0
09828,145,2400,2,2,2,2,2,3,2,2,2,1,2,4,4,4,4,2,2,4,3,2,1,1,4,3,1,1,1,4,1,1,0,0
09830,353,2010,2,2,1,1,2,2,1,1,1,2,2,4,4,3,3,2,2,4,3,2,2,2,4,3,3,1,2,4,2,2,0,0
09831,519,3900,2,3,3,3,2,4,3,4,3,4,2,2,4,3,3,3,3,4,4,4,1,2,4,4,2,2,2,4,3,2,0,0
09832,550,2173,3,3,3,2,2,3,2,3,3,3,2,3,4,2,2,2,2,3,3,3,2,2,3,3,2,2,2,4,2,2,0,0
09833,474,3528,2,6,4,2,3,3,2,4,2,4,2,4,4,2,3,2,2,4,3,2,3,3,3,4,4,3,3,4,3,3,0,0
09834,625,2593,3,1,3,2,2,1,2,2,2,3,2,1,4,2,2,2,3,4,4,4,2,2,3,2,2,2,3,3,3,4,0,0
09835,465,3838,2,3,2,3,2,3,2,3,3,3,2,4,4,2,5,2,2,4,3,2,1,2,4,3,2,2,3,4,3,2,0,0
09837,570,2389,2,2,4,2,2,1,1,1,1,1,1,4,4,4,4,2,2,4,2,2,99,99,99,99,99,2,3,3,99,4,0,6
09838,597,2814,2,2,3,2,2,3,2,2,3,2,3,3,4,2,3,2,1,3,4,2,2,2,3,2,2,2,2,4,3,1,0,0
09839,393,2410,2,2,2,2,2,3,2,3,3,2,3,4,4,3,3,2,2,4,2,2,2,1,4,2,2,2,2,4,2,1,0,0
09840,429,2134,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,4,3,3,3,2,4,4,3,99,99,99,99,99,0,20
09841,347,3799,3,1,2,2,2,4,2,2,3,2,3,4,4,3,3,2,2,4,3,3,2,2,4,4,2,2,2,4,3,1,0,0
09842,142,3493,3,2,3,3,3,3,3,4,3,3,3,3,4,3,3,2,3,2,4,3,3,3,3,4,4,2,3,3,3,3,0,0
09843,425,3825,5,6,3,5,2,3,4,4,2,5,2,4,4,4,3,4,3,3,3,5,4,3,3,3,5,4,3,5,4,5,0,0
09844,460,2609,2,3,3,2,2,2,2,2,99,99,99,99,99,99,99,2,1,4,2,2,2,1,4,3,1,2,1,4,2,1,0,7
09845,617,2859,2,2,2,2,1,4,3,4,4,4,1,1,4,2,2,2,2,4,3,3,1,2,4,3,4,3,4,3,4,4,0,0
09846,225,2050,2,6,3,3,2,3,2,2,2,1,3,4,4,3,3,1,1,4,4,1,1,2,4,4,2,2,2,4,3,2,0,0
09847,541,3552,3,3,3,2,2,3,2,3,3,3,2,3,4,3,3,2,2,4,3,2,3,3,4,4,4,2,2,3,3,2,0,0
09849,366,3324,2,2,3,2,2,3,2,3,3,2,3,4,4,4,4,2,2,4,4,2,2,1,4,3,2,2,2,4,3,2,0,0
09850,544,3138,3,3,3,4,3,3,4,3,4,4,4,2,3,2,3,2,3,4,3,3,2,3,4,3,3,3,3,3,4,3,0,0
09851,508,2426,3,6,3,3,3,3,3,3,3,3,3,4,4,3,3,2,2,3,4,3,3,3,4,4,4,2,2,4,3,3,0,0
09852,538,2552,2,2,2,2,2,4,2,2,2,3,4,4,4,4,4,2,3,4,2,3,2,2,4,3,2,2,3,4,2,2,0,0
09853,417,3588,2,3,4,3,3,3,3,4,3,2,3,3,4,3,2,2,2,3,3,3,2,2,4,3,3,2,2,3,4,3,0,0
09854,451,2675,2,6,3,2,2,3,3,2,4,3,3,4,2,2,99,2,2,4,3,2,1,2,4,3,1,1,1,4,1,1,0,1
09855,404,2603,5,2,5,5,4,5,5,4,4,5,2,1,4,1,3,4,4,1,4,4,99,99,99,99,99,4,4,1,4,5,0,5
09856,585,3265,1,1,2,2,2,2,1,2,2,2,2,4,4,4,3,1,1,4,1,1,1,2,4,2,1,1,1,4,1,1,0,0
09857,085,2194,4,3,4,6,3,4,6,3,4,3,3,2,4,2,3,2,3,3,2,3,2,2,3,3,4,2,2,5,3,3,0,0
09858,564,3714,2,2,3,3,2,2,2,2,2,2,2,3,4,3,3,2,2,4,3,3,2,2,4,4,2,2,1,3,3,2,0,0
09859,055,3114,4,4,5,5,3,5,5,5,4,4,3,3,4,3,2,3,2,4,4,5,3,3,4,4,4,4,2,3,4,5,0,0
09860,518,3824,2,2,2,2,2,2,2,2,3,2,2,4,4,2,2,1,1,4,2,1,2,1,4,3,1,1,2,4,3,1,0,0
09861,562,2461,4,6,4,4,4,4,4,4,3,4,2,3,4,3,4,3,3,2,4,4,4,4,99,4,99,4,3,4,4,3,0,2
09862,398,3736,3,3,4,4,4,4,4,4,3,5,4,1,3,1,2,3,4,3,3,4,2,3,3,3,3,3,3,3,4,3,0,0
09863,391,2373,1,1,2,2,2,3,2,1,2,1,1,4,4,4,4,1,2,4,1,1,2,1,4,2,2,99,99,99,99,99,0,5
09864,614,2388,2,2,3,4,2,5,2,4,3,2,3,4,4,3,2,2,2,4,4,2,2,2,4,4,2,2,3,4,4,3,0,0
09865,314,3924,5,6,4,2,3,4,3,3,3,4,3,4,4,1,3,2,3,3,3,4,4,4,2,4,4,2,3,3,4,4,0,0
09866,326,3429,3,3,3,2,3,4,2,2,3,1,4,4,4,4,3,1,1,4,2,1,1,1,3,1,2,3,1,3,3,1,0,0
09867,411,2877,3,2,3,1,1,2,2,4,3,2,1,1,1,2,4,2,3,99,3,3,3,2,3,4,1,2,2,4,3,3,0,1
09868,630,2206,3,2,3,3,2,3,3,3,2,3,2,3,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,4,0,0
09869,484,2895,3,2,2,4,2,3,3,3,3,3,2,2,3,3,4,4,4,2,4,4,2,3,3,3,3,2,2,3,1,2,0,0
09870,178,2903,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,2,4,3,2,2,1,4,4,1,2,2,4,2,3,0,0
09872,475,3918,4,3,4,5,3,4,5,5,4,4,3,1,4,1,4,4,4,1,4,97,4,4,2,4,5,4,4,3,4,5,1,0
09873,433,2155,2,2,2,2,1,2,2,2,2,1,1,1,4,2,3,2,2,4,2,1,2,2,4,3,1,2,2,4,3,1,0,0
09874,103,2511,4,3,5,5,5,4,5,5,5,5,3,1,4,2,4,3,3,5,4,4,4,4,4,2,5,4,4,2,4,5,0,0
09875,405,2370,4,3,3,6,4,3,3,3,3,3,3,2,4,2,4,3,4,2,4,3,2,2,3,3,2,2,4,3,4,2,0,0
09876,356,2952,2,2,4,4,3,3,3,3,2,4,2,1,4,2,3,3,4,2,4,5,3,3,4,3,5,4,4,1,4,5,0,0
09877,416,2672,2,3,3,2,2,2,3,2,3,2,2,4,4,3,3,2,2,3,4,3,3,3,3,4,4,2,3,4,4,3,0,0
09878,392,2649,2,3,3,4,3,2,4,4,3,3,2,3,4,3,3,2,3,3,3,3,3,4,4,3,3,2,3,3,3,3,0,0
09879,621,2599,4,3,4,4,3,4,4,3,4,4,3,3,4,3,4,3,3,2,4,4,4,4,4,4,4,2,3,4,3,3,0,0
09880,604,2116,2,2,3,3,2,3,2,1,2,2,2,3,4,4,4,1,1,4,2,1,2,2,4,3,3,1,2,4,2,1,0,0
09881,630,3894,2,2,3,3,2,2,2,2,2,2,2,4,4,3,3,2,2,3,3,2,2,2,3,2,2,2,2,3,2,2,0,0
09883,337,3651,2,3,4,3,3,4,3,4,3,3,3,3,4,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,15
09884,506,3328,3,3,3,3,3,4,3,3,3,4,3,3,4,2,2,2,2,3,3,4,2,2,3,2,2,3,4,4,3,4,0,0
09885,532,2161,3,3,4,4,3,5,4,5,4,4,3,1,4,2,5,2,2,4,2,3,4,3,4,4,5,4,3,4,4,5,0,0
09886,055,2658,4,4,4,2,3,4,2,5,4,5,4,2,4,1,3,3,3,2,4,4,4,4,1,4,4,4,4,3,4,4,0,0
09887,385,3862,3,6,4,5,4,5,4,4,3,4,2,3,4,3,3,4,4,2,4,4,3,3,3,4,4,3,3,3,4,3,0,0
09888,477,2685,4,2,2,3,4,3,3,3,3,2,3,2,2,2,3,2,1,4,3,1,2,2,3,3,1,2,2,4,3,1,0,0
09889,335,3545,4,6,3,3,3,4,3,3,3,3,3,3,4,2,4,2,4,3,4,4,2,2,4,4,2,2,3,3,4,4,0,0
09890,453,3258,3,2,3,2,2,3,2,3,2,3,2,3,4,2,97,2,2,4,3,3,2,2,3,3,2,2,2,4,4,2,1,0
09891,027,3922,3,3,3,2,2,3,2,2,3,2,2,99,99,99,99,2,2,3,3,99,1,2,4,2,2,2,2,4,4,3,0,5
09892,033,2442,3,3,4,4,3,4,4,5,4,4,3,2,4,1,2,2,2,4,3,4,3,5,3,4,4,4,3,4,4,4,0,0
09893,603,3113,3,3,4,3,3,3,3,2,3,3,3,1,4,2,2,3,3,2,3,4,2,3,3,3,2,99,99,99,99,99,0,5
09894,544,2987,2,3,2,2,2,3,1,1,1,1,2,4,4,4,3,2,2,4,3,2,3,5,4,4,4,2,2,4,3,2,0,0
09895,370,2308,3,2,3,2,2,2,2,3,2,3,2,4,4,2,3,2,3,3,4,1,3,3,4,4,3,2,3,3,4,1,0,0
09896,313,2212,2,2,3,2,2,1,2,3,1,4,1,4,4,1,4,2,2,4,2,4,3,3,3,3,3,99,99,99,99,99,0,5
09897,381,3881,2,3,4,4,2,3,3,4,2,3,2,4,4,4,2,2,3,3,4,4,2,1,4,3,2,3,3,4,3,4,0,0
09898,421,2211,3,6,3,3,3,3,3,6,3,3,3,3,4,4,4,2,2,4,4,3,2,2,4,4,2,2,2,3,4,3,0,0
09899,510,3805,4,5,4,4,4,4,4,4,4,5,3,2,4,1,3,3,4,3,4,5,3,3,3,4,4,4,4,4,4,5,0,0
09900,307,3759,2,3,3,3,2,2,2,3,2,3,2,3,4,3,3,2,2,4,3,2,2,3,3,4,2,2,2,4,1,2,0,0
09904,341,2457,3,6,3,3,3,3,3,99,3,3,2,2,2,2,2,2,2,4,3,2,99,99,99,99,99,3,3,4,4,4,0,6
09905,331,2887,3,2,4,2,2,4,2,3,4,3,3,3,4,3,4,2,2,3,4,1,1,2,4,4,1,2,2,4,4,3,0,0
09906,576,2601,4,99,3,3,3,4,3,3,3,3,3,3,4,4,4,2,2,4,4,2,2,2,3,4,3,3,4,3,3,4,0,1
09907,033,2442,2,3,2,1,1,2,1,3,2,1,3,4,4,3,3,2,2,4,3,2,2,1,4,3,1,1,1,4,1,1,0,0
09908,485,3802,3,6,3,3,3,4,3,4,3,4,3,1,4,2,97,5,5,5,4,3,3,3,3,4,99,3,3,3,3,4,1,1
09909,342,3312,4,3,3,4,3,4,4,4,4,4,3,2,4,3,4,3,3,2,3,5,3,3,3,4,5,3,3,4,4,4,0,0
09910,317,2444,2,6,2,2,2,3,2,5,3,3,3,4,4,2,4,2,3,4,4,3,2,3,4,4,3,2,3,3,4,3,0,0
09911,608,3038,3,2,4,5,4,4,5,3,3,5,4,1,3,1,3,3,4,1,4,5,3,3,2,4,4,4,4,2,4,5,0,0
09912,183,3004,3,4,4,3,3,4,3,4,4,3,3,4,4,3,2,2,2,4,3,3,2,2,4,3,2,2,2,4,3,4,0,0
09913,337,3139,3,3,4,3,3,4,3,4,3,4,3,3,4,1,3,3,4,2,3,4,3,3,3,4,4,2,2,4,3,3,0,0
09914,589,3909,2,3,1,2,2,1,1,2,1,1,1,4,4,4,4,1,2,4,1,1,2,2,4,2,1,2,2,4,4,1,0,0
09915,633,3234,3,2,2,2,2,2,2,2,2,2,3,3,4,3,4,2,3,3,3,1,1,2,3,2,1,2,2,3,2,1,0,0
09916,315,3161,3,3,3,3,2,3,3,3,3,3,2,2,4,2,2,2,2,4,3,3,2,2,4,4,3,3,3,4,5,4,0,0
09918,602,2791,2,2,2,2,2,2,2,2,2,3,2,4,4,3,3,2,2,4,4,3,2,2,4,4,2,3,2,4,4,2,0,0
09919,426,3444,3,1,4,3,3,4,3,4,3,3,2,3,4,3,3,2,2,4,3,3,2,3,3,3,3,99,99,99,99,99,0,5
09920,604,3372,4,6,4,4,3,4,4,6,3,3,3,3,4,2,5,1,1,4,2,1,1,1,4,3,1,1,1,4,2,1,0,0
09921,583,2001,3,6,4,4,3,3,4,6,4,4,2,1,4,2,4,3,3,3,4,5,4,4,2,4,5,4,4,1,4,5,0,0
09922,583,2583,2,2,3,4,2,3,3,2,2,2,3,3,4,4,3,2,3,4,3,2,2,2,4,1,1,2,3,3,4,2,0,0
09923,313,2705,3,6,3,3,3,3,2,3,3,3,4,4,4,2,97,2,2,4,3,2,1,2,4,4,2,5,5,4,97,2,2,0
09924,518,2920,5,5,5,5,4,5,5,5,4,5,2,1,3,1,2,4,4,1,4,5,4,4,2,4,5,3,4,2,4,4,0,0
