stud_id,w2sch_id,w2chin_id,w2ctch_id,w1w2chg,w2pgrm,w2clspgm,w2far,w2priv,w2urban3,w2stwt1,w2stwt2,w2nright,w2all3p,w2all3ps,w2cfree,w2cf3p,w2cf3ps,w2math,w2m3p,w2m3ps,w1w2plus,w1w2minus,w2link,w2illp,w2ctc01,w2ctc02,w2ctc03,w2ctc04,w2ctc05,w2ctc06,w2ctc07,w2ctc08,w2ctc09,w2ctc10,w2ctc11,w2ctc12,w2ctc13,w2ctc14,w2ctc15,w2ctc16,w2ctc17,w2ctc18,w2ctc19,w2ctc20,w2ctc21a,w2ctc22a,hw_average,w2ctc23,w2ctc24,w2ctc25,w2ctc26,w2ctc27,w2ctc28,w2ctc29,w2ctc31,w2ctc32,w2ctc33,w2ctc34,w2ctc35,w2ctc36,w2ctc37,w2ctc38,w2ctc39,w2ctc40,w2ctc41,w2ctc42,w2ctc43,w2summis,w2sumerr
10145,441,3915,12,0,1,1,0,0,1,0.534776032,0.549288154,15,-0.968770742,0.477952987,8,-0.37482512,0.574697971,10,-0.36730206,0.481256008,2,3,6,0.130989012,1,4,1,1,2,2,5,3,1,2,1,2,2,2,2,3,2,2,2,2,1,1,,2,1,2,2,2,3,1,3,2,1,4,2,5,2,3,1,1,2,3,3,0,0
10146,599,3798,12,0,1,1,0,0,3,0.660127342,0.780244589,42,1.60409534,0.248269007,17,2.042761326,0.457581997,19,1.315745473,0.329127997,8,3,13,2.59E-22,1,5,1,3,1,3,3,3,1,3,2,2,2,2,3,4,3,2,3,3,4,3,,2,2,2,3,3,4,5,3,2,2,2,3,4,1,1,3,2,2,4,4,0,0
10147,621,2777,7,0,1,1,0,0,2,0.358852506, , , , , , , , , , , , , , ,1,5,1,5,2,2,2,2,1,2,1,4,2,3,3,3,3,2,4,3,2,2,,1,5,2,3,5,5,5,4,1,2,4,1,3,1,2,3,2,2,2,1,0,0
10148,440,2250,7,0,1,1,0,0,3,0.582541049,0.688540637,34,1.135867238,0.241623998,14,1.557000279,0.566329002,21,1.516165733,0.303797007,7,5,11,1.68E-10,1,5,1,4,2,2,4,4,1,1,1,2,3,3,3,3,3,1,2,2,3,1,,1,5,1,3,3,5,3,2,1,2,2,2,3,1,2,3,1,2,3,3,0,0
10149,480,2677,3,0,1,1,0,0,2,0.203750566,0.240825146,21,-0.404158801,0.420960009,6,-1.396594167,0.663034976,8,-1.217401981,0.58246702,4,1,6,1.01E-13,1,6,1,3,1,3,3,3,1,2,1,2,3,3,3,3,1,2,3,3,1,1,,2,5,2,2,3,3,3,2,2,2,2,2,5,1,2,1,1,2,3,4,0,0
10150,458,2811,3,0,1,1,0,0,2,1.820934176,2.152272701,46,2.07298255,0.259038001,18,2.384861231,0.382593989,21,1.842843056,0.33839801,4,3,15,8.55E-13,1,4,1,3,2,3,4,3,1,2,1,2,3,3,2,3,1,2,3,3,2,1,,2,5,1,2,2,3,3,2,1,2,3,3,4,1,2,2,1,2,3,3,0,0
10151,453,3690,5,0,1,1,0,0,3,0.239668265,0.283278435,20,-0.819225967,0.442393988,8,-0.75506866,0.611747026,8,-1.203416705,0.548909009,4,3,5,1.21E-07,1,6,1,1,1,2,4,6,1,2,1,1,2,3,3,3,2,2,3,3,1,1,,6,5,1,2,3,3,3,3,1,2,2,2,3,1,2,2,2,2,2,2,0,0
10152,72,2834,11,0,1,1,0,0,3,1.451090813,1.715132356,20,-0.578835607,0.397253007,10,-0.007543494,0.582306027,12,-0.227468237,0.429659009,7,4,9,2.87E-12,1,5,1,5,2,4,3,3,1,1,1,2,2,3,2,3,1,1,2,3,3,1,,1,3,1,2,2,3,2,1,1,1,3,1,2,1,1,1,1,2,2,2,0,0
10153,85,2194,2,0,1,1,0,1,2,1.090291023,1.288679719,41,1.925019979,0.267273992,15,2.503462076,0.766589999,19,1.861399412,0.353745997,3,4,12,1.12E-06,1,3,1,1,2,3,3,1,1,1,1,1,2,2,3,4,2,1,2,2,3,1,,2,1,1,2,3,4,2,2,1,1,1,2,2,1,2,1,1,2,3,2,0,0
10154,454,3177,3,0,1,1,0,0,3,0.291183978,0.310588509,15,-0.862646997,0.459354997,6,-0.625230432,0.592172027,6,-1.037579179,0.546702027,3,3,3,0.097567139,1,5,1,1,2,2,4,3,1,2,1,1,2,2,2,2,2,2,2,2,2,1,,3,5,1,2,2,2,2,2,1,1,3,2,3,1,1,1,1,1,1,1,0,0
10155,507,2587,2,0,1,1,0,0,3,0.492365718,0.581757903,28,0.600670576,0.358401,10,0.317928821,0.581421018,16,1.188796759,0.392872006,4,3,12,0.000342025,1,5,1,5,2,2,3,3,1,1,1,1,2,3,2,3,2,2,1,2,3,2,,2,5,1,1,1,3,2,3,2,1,2,1,2,1,2,2,1,2,2,2,0,0
10157,565,2918,3,0,1,1,0,1,3,0.881219566,1.041566849,48,2.194413185,0.251269013,20,2.805298567,0.370402008,24,2.613183737,0.430893004,7,1,17,3.54E-31,1,5,1,1,1,3,3,3,1,2,1,2,2,2,2,1,1,2,2,3,1,1,,2,5,3,2,3,4,3,4,2,2,2,2,3,1,3,2,2,2,2,4,0,0
10158,593,2688,15,0,1,1,0,0,3,0.825903654,0.976185679,45,2.034329891,0.257808,16,2.200537682,0.779676974,19,1.509307981,0.343024999,5,3,13,1.13E-16,1,4,1,5,2,4,3,3,1,2,1,1,2,3,3,4,3,1,3,3,2,1,,2,6,2,2,3,3,3,3,1,2,2,2,2,1,2,1,1,1,2,2,0,0
10159,508,2426,1,0,1,1,0,0,1,3.070858002,3.629535675,12,-1.388300896,0.598662019,4,-0.91480726,0.660607994,6,-0.900390625,0.531171024,2,2,5,2.69E-05,1,5,2,4,2,2,3,3,1,2,1,2,2,3,3,3,1,2,3,2,3,2,,1,1,2,2,3,3,3,3,1,1,2,2,2,1,2,2,2,2,2,3,0,0
10161,578,2506,11,0,1,1,0,0,3,1.067852974,1.12E-05,36,1.499581456,0.260733008,12,1.065077424,0.528056026,20,1.687307358,0.334948987,2,5,10,0.999991131,1,6,1,5,2,2,3,2,1,2,1,1,2,2,2,3,3,2,1,2,2,3,,1,2,1,2,3,3,2,1,1,1,2,1,1,1,3,2,2,2,3,4,0,0
10162,607,2934,2,0,1,1,0,0,3,0.39209491,0.463440776,25,0.07308878,0.344819009,6,-0.645109832,0.591315985,9,-0.559888422,0.490900993,6,2,9,2.69E-13,1,4,1,5,2,3,4,3,1,2,1,2,2,4,3,3,3,2,2,2,3,2,,1,5,2,2,2,4,2,2,2,2,3,2,2,1,1,1,2,2,2,2,0,0
10163,581,4114,8,0,1,1,0,0,3,1.323053241,1.55880785,15,-1.605685472,0.527845979,8,-0.767096043,0.669797003,5,-1.854024887,0.605674982,5,5,5,0.003190339,1,5,1,1,2,3,3,2,2,2,1,2,3,2,3,4,2,2,3,3,3,1,,1,5,2,2,2,4,3,3,1,1,3,2,2,2,2,1,1,1,1,1,0,0
10164,326,2387,14,0,1,1,0,1,3,0.852370083,1.007467985,36,1.43637085,0.245496005,12,1.132658243,0.550224006,20,1.734575868,0.333885998,4,2,14,1.24E-11,1,3,1,1,1,3,3,3,1,1,2,2,2,4,3,3,3,2,3,3,3,1,,3,5,2,2,3,3,3,3,1,1,4,2,4,2,2,1,1,1,2,1,0,0
10166,575,4123,9,0,1,1,0,0,2,0.451186717,0.533284068,28,0.27682814,0.327192992,11,0.159424886,0.545422018,9,-0.550045013,0.439906001,3,2,8,1.72E-06,1,6,1,1,2,3,4,1,1,2,1,1,3,4,2,3,2,1,3,3,3,1,,2,5,5,2,3,4,3,2,2,1,4,2,4,1,2,3,2,2,1,1,0,0
10167,620,2075,10,0,1,1,0,0,2,0.275007367,1.22E-05,28,0.47115624,0.30250001,10,0.097867154,0.552172005,13,0.488768071,0.388783991,4,6,7,0.999962527,1,3,1,1,2,2,2,1,1,1,2,3,3,3,4,4,3,1,3,4,2,1,,2,5,3,3,4,3,4,1,1,2,2,2,4,1,3,2,1,2,2,2,0,0
10168,599,2778,6,0,1,1,0,0,3,0.660127342,0.780244589,36,1.403636694,0.279790014,13,1.203862071,0.533734977,17,1.238538027,0.347211987,4,3,14,5.20E-09,1,5,1,1,2,2,3,5,1,2,1,4,2,3,2,97,3,2,3,4,6,1,,2,1,1,2,3,4,4,2,1,1,2,2,4,1,2,1,1,1,1,1,0,1
10169,474,3528,10,0,1,1,0,0,3,0.595603585,0.703980029,40,1.530998468,0.233887002,14,1.591108441,0.501483977,21,1.899395823,0.346210986,6,4,13,2.38E-14,1,5,1,1,3,2,3,2,1,2,1,2,2,3,4,4,3,2,3,4,2,1,,1,5,1,3,4,4,4,3,2,2,3,2,4,1,1,1,1,2,3,2,0,0
10170,391,4138,16,0,1,1,0,0,3,1.314068317,2.15E-10,17,-0.574206531,0.389398009,4,-1.549647689,0.640169978,6,-1.196309686,0.540104985,3,8,6,1,1,1,1,1,1,4,4,2,1,2,1,97,1,2,3,4,2,2,3,3,3,2,,3,1,1,2,3,4,3,4,2,2,3,2,3,2,1,1,1,1,2,1,0,1
10171,611,3202,11,0,1,1,0,0,2,1.99213326,0.000409576,16,-0.997372568,0.431481987,8,-0.640755475,0.569500029,5,-1.351064801,0.528144002,3,5,5,0.999826054,1,5,1,3,3,2,2,2,1,2,1,4,2,2,3,3,3,2,2,2,2,1,,1,1,3,3,3,3,2,2,2,2,3,2,5,2,1,1,1,1,1,1,0,0
10172,312,2146,13,0,1,1,0,0,2,0.754742444,0.892075956,42,1.765487552,0.244748995,16,2.111620903,0.441175997,22,2.188812256,0.366028994,10,0,16,6.68E-51,1,1,1,1,1,2,2,2,1,2,1,2,2,2,3,3,2,3,3,3,1,1,,2,1,2,2,2,3,3,4,1,2,3,2,2,1,2,2,1,1,2,1,0,0
10173,487,3509,6,0,1,1,0,0,2,0.466344923,0.551200807,25,-0.076742925,0.410836995,12,0.308767378,0.533905983,10,-0.198426634,0.458101988,3,3,5,1.06E-06,1,5,1,1,1,3,3,2,1,2,1,1,2,2,3,3,3,2,3,3,1,3,,1,5,1,3,3,4,3,2,1,1,3,1,4,1,1,1,2,3,3,3,0,0
10175,586,3840,10,0,1,1,0,1,2,0.908575892,1.073900938,40,1.578857303,0.246278003,14,1.297294617,0.524603009,20,1.658796906,0.334978014,4,1,13,3.98E-18,1,5,1,3,2,3,3,3,1,3,1,1,2,3,3,3,2,2,3,3,1,1,,2,5,1,3,3,3,3,2,1,1,1,2,3,1,2,2,1,2,3,2,0,0
10176,320,2945,11,0,1,1,0,0,2,1.186290741,1.402148962,43,1.97347343,0.261620998,18,2.349455595,0.383406997,20,1.743260741,0.346101999,5,2,15,1.03E-18,1,6,1,5,99,2,2,1,1,2,1,2,3,3,2,3,3,2,2,2,1,1,,2,2,1,2,2,3,3,2,1,2,2,2,3,1,2,2,1,1,2,3,1,0
10177,33,2442,4,0,1,1,0,0,3,0.38714233,0.457587034,34,1.29155302,0.280232012,11,0.695499837,0.557758987,14,0.754084468,0.433421999,5,1,13,7.92E-17,1,2,1,5,2,2,2,1,1,3,1,1,3,3,3,3,3,1,3,3,2,1,,3,6,1,2,2,3,3,3,1,2,3,3,3,1,2,2,2,2,3,3,0,0
10178,623,3929,8,0,1,1,0,0,3,0.317655295,0.375455558,23,-0.10391923,0.359762996,8,-0.243319705,0.570558012,10,-0.409737051,0.436857998,5,5,8,1.31E-06,1,6,1,2,2,2,4,3,1,2,1,2,3,4,3,3,1,1,2,2,1,1,,2,1,1,2,3,3,2,1,1,1,1,2,2,1,2,2,2,3,3,4,0,0
10179,368,2374,9,0,1,1,0,0,2,0.446048558,0.527211845,19,-0.403604478,0.403504997,5,-0.710411966,0.579840004,9,-0.56413132,0.492774993,4,2,7,7.81E-19,1,6,1,1,3,2,2,2,1,3,1,2,2,2,2,2,1,2,3,3,2,1,,1,1,1,2,2,2,2,3,1,1,4,2,3,2,2,1,1,1,1,2,0,0
10180,563,2082,4,0,1,1,0,1,3,1.491647601,0.065608636,39,1.591692448,0.258295,16,1.992925286,0.454219997,18,1.445253134,0.34305799,1,3,13,0.962787251,1,5,1,3,3,2,3,2,1,1,1,1,1,1,4,4,2,1,2,3,2,1,,2,6,1,2,1,2,3,4,1,1,3,3,4,2,1,1,1,1,1,1,0,0
10181,461,2056,3,0,1,1,0,0,3,0.86260879, , , , , , , , , , , , , , ,1,4,1,5,1,3,2,2,1,3,1,1,3,3,3,4,3,2,3,3,2,1,,2,5,2,3,3,4,3,4,3,3,3,2,3,2,3,2,1,1,3,3,0,0
10182,620,3537,13,0,1,1,0,0,2,0.254884839,0.301263869,28,0.787447214,0.283048987,10,0.315098792,0.572902977,15,0.799348354,0.368310004,7,4,9,5.37E-14,1,5,1,1,1,3,3,3,1,1,1,2,3,2,3,4,2,1,2,3,2,1,,2,6,1,2,5,5,5,3,2,2,2,2,3,2,2,1,1,1,2,1,0,0
10183,181,3033,4,0,1,1,0,1,3,0.798945189,0.943528056,23,0.285109103,0.356462002,8,-0.2904751,0.602164984,15,0.791125417,0.325094998,3,4,8,0.000840524,1,3,1,2,1,3,4,6,1,2,1,2,2,2,3,3,2,2,3,3,2,1,,2,2,1,2,2,3,3,2,1,2,2,2,3,2,2,1,1,1,2,2,0,0
10184,394,3360,1,0,1,1,0,0,3,0.544464588,0.643535733,43,1.617193103,0.241938993,18,2.963126898,0.624620974,19,1.384045482,0.317948997,4,1,16,1.85E-15,1,6,1,3,1,3,3,2,1,1,1,2,2,3,2,97,3,3,3,3,1,1,,1,6,97,2,2,97,3,4,1,1,4,3,3,1,2,1,1,2,1,2,0,3
10185,458,2811,3,0,1,1,0,0,2,1.820934176,2.152272701,42,1.689924717,0.247058004,17,2.312341213,0.500226021,21,1.728367329,0.345797986,8,4,13,1.48E-21,1,4,1,3,2,3,4,3,1,2,1,2,3,3,2,3,1,2,3,3,2,1,,2,5,1,2,2,3,3,2,1,2,3,3,4,1,2,2,1,2,3,3,0,0
10186,480,2196,7,0,1,1,0,0,2,0.236613557,0.279667914,20,-0.748742819,0.485522002,7,-1.239318609,0.688793004,9,-1.072480321,0.549187005,5,2,6,7.52E-20,1,6,1,5,1,2,3,3,2,2,1,3,2,2,3,4,2,3,2,1,1,2,,2,1,2,2,2,4,3,4,1,1,4,2,4,1,2,1,1,1,1,2,0,0
10188,404,3778,13,0,1,1,0,0,3,1.437003255,1.698480248,24,-0.284135312,0.371971011,11,0.097684309,0.550378978,10,-0.374355525,0.425022006,5,4,7,6.37E-07,1,6,1,5,2,3,3,6,1,2,1,2,2,3,2,3,3,2,3,3,2,1,,2,4,1,2,3,3,3,2,2,1,3,2,5,1,2,2,3,2,2,1,0,0
10189,510,2982,8,0,1,1,0,0,1,2.282394886,2.697700977,33,1.198928118,0.272397995,13,1.135316014,0.552863002,22,2.041176081,0.350625992,4,3,12,1.73E-12,1,5,1,5,2,3,4,3,1,3,1,1,2,3,4,4,2,3,4,4,1,1,,2,5,3,3,4,4,4,4,3,3,1,2,2,1,2,1,1,2,4,4,0,0
10190,480,2677,3,0,1,1,0,0,2,0.203750566,0.240824997,12,-2.118154049,0.653804004,4,-2.03513217,0.810517013,8,-1.228898883,0.742874026,2,1,3,6.52E-07,1,6,1,3,1,3,3,3,1,2,1,2,3,3,3,3,1,2,3,3,1,1,,2,5,2,2,3,3,3,2,2,2,2,2,5,1,2,1,1,2,3,4,0,0
10191,450,3476,9,0,1,1,0,0,3,1.145597935,1.354051709,28,0.767768264,0.281545997,11,0.864467978,0.534534991,15,1.011799216,0.330020994,6,1,11,1.37E-22,1,4,1,5,2,2,3,2,1,2,1,1,3,2,2,3,2,1,3,3,2,2,,2,1,1,2,3,4,4,4,1,1,1,2,4,1,2,2,2,3,3,3,0,0
10192,466,2406,10,0,1,1,0,0,3,0.457797289,0.541098416,46,2.238473892,0.267531991,15,2.043020248,0.453846008,21,1.925934434,0.347409993,3,0,17,9.56E-18,1,5,1,3,1,2,2,1,1,3,1,2,2,3,3,4,2,1,3,3,1,1,,3,1,2,2,3,3,3,2,2,2,2,2,4,1,2,2,2,1,4,4,0,0
10194,404,3778,13,0,1,1,0,0,3,1.437003255,1.698481321,46,1.897787213,0.247505993,19,3.374902248,0.46520099,23,1.742257833,0.312792987,3,2,15,1.15E-09,1,6,1,5,2,3,3,6,1,2,1,2,2,3,2,3,3,2,3,3,2,1,,2,4,1,2,3,3,3,2,2,1,3,2,5,1,2,2,3,2,2,1,0,0
10195,457,3006,1,0,1,1,0,0,3,0.254785985,0.301147014,15,-1.677858353,0.513333976,4,-2.113503218,0.717489004,5,-1.813496351,0.589869022,5,0,6,1.19E-21,1,6,1,5,3,2,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,1,,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0
10196,568,2760,3,0,1,1,0,0,3,0.335854262,0.396966547,24,0.112970963,0.311767012,11,0.627518475,0.54657799,8,-0.666733205,0.468436003,6,3,8,6.74E-15,1,5,1,1,1,2,4,4,1,2,1,2,2,3,2,3,1,1,4,4,5,1,,2,2,1,2,3,4,3,4,1,2,2,1,97,1,2,3,3,1,4,1,0,1
10197,331,2312,2,0,1,1,0,0,3,0.490497082,0.579545677,25,-0.249726877,0.354516,9,-0.609936476,0.590950012,8,-1.037738204,0.54330498,3,2,8,0.000349499,1,2,1,3,1,3,2,2,1,1,1,1,2,1,3,3,2,2,2,2,2,1,,1,1,1,2,3,3,3,3,1,1,2,2,4,2,1,1,1,1,1,1,0,0
10198,315,3016,10,0,1,1,0,0,2,0.77630657,0.917563856,37,1.251371145,0.256531,14,1.111712217,0.57268399,17,1.07514894,0.361472011,7,3,12,2.13E-22,1,5,1,3,2,2,2,2,1,2,1,2,1,2,2,3,3,2,2,2,1,1,,2,1,1,2,2,2,2,4,1,1,2,2,2,2,2,1,1,1,2,3,0,0
10199,448,3670,12,0,1,1,0,0,2,0.498441547,0.589138329,38,1.506809115,0.253509998,14,1.825659156,0.489789009,14,0.906841099,0.344015986,8,2,15,2.73E-26,1,3,1,5,1,3,3,2,1,2,2,2,2,99,3,3,2,1,2,2,3,1,,2,1,2,1,2,4,2,2,1,1,2,1,2,2,2,1,1,1,2,1,1,0
10200,451,2439,3,0,1,1,0,0,2,0.996883094,0.000108363,13,-1.327048063,0.521323979,6,-1.194595218,0.614262998,9,-0.676376164,0.485671997,1,5,5,0.999908033,1,5,2,1,1,3,4,3,1,2,1,2,3,3,2,3,1,1,3,2,2,1,,2,1,2,2,2,3,3,3,1,1,4,2,1,3,2,1,1,1,2,1,0,0
10201,627,3131,12,0,1,1,0,0,3,1.482538462,0.124994881,33,0.901602864,0.295608997,12,0.117863961,0.59346199,17,1.033801913,0.355082989,5,7,12,0.928668193,1,5,1,5,3,2,3,6,1,1,1,3,2,2,2,2,3,3,2,2,1,1,,2,2,2,2,2,3,3,3,1,1,3,2,3,2,3,1,1,1,2,1,0,0
10202,497,3497,4,0,1,1,0,0,3,0.61876595,0.731357038,39,1.637679815,0.259337991,13,1.355686069,0.557869017,19,1.627936482,0.341345996,6,4,12,8.63E-19,1,6,1,1,3,2,3,2,1,2,1,2,2,4,3,3,2,3,3,3,2,1,,2,6,1,2,3,3,3,3,1,1,3,2,3,1,1,2,1,1,2,1,0,0
10203,508,3028,4,0,1,1,0,0,1,2.90486598,3.431930304,20,-0.679036081,0.513363004,7,-1.053192854,0.677088022,12,-0.112575643,0.446179003,5,5,5,0.000438973,1,6,1,5,1,4,4,3,1,3,1,3,2,2,3,4,3,3,3,2,1,1,,2,1,1,2,3,3,4,3,2,1,3,2,3,3,2,1,1,2,4,4,0,0
10204,374,3836,7,0,1,1,0,1,3,0.500858426,0.591995001,43,1.718822598,0.260163009,15,1.330418944,0.532450974,16,1.112383127,0.350021988,9,2,15,2.14E-34,1,6,1,1,2,3,5,3,1,2,1,1,1,2,2,97,3,1,3,3,2,2,,2,5,1,3,2,4,3,1,1,1,3,1,3,1,2,1,1,1,1,4,0,1
10206,506,4126,1,0,1,1,0,0,3,0.784189761,0.926881492,21,-0.142110899,0.407213986,7,-0.126369998,0.558166027,14,0.508516908,0.408369005,3,1,9,1.82E-08,1,6,2,2,2,4,3,3,1,2,1,2,2,3,3,4,3,2,3,2,2,1,,2,1,2,2,3,3,3,2,2,1,3,2,3,1,1,1,1,2,2,3,0,0
10207,607,2934,2,0,1,1,0,0,3,0.39209491,0.463440776,20,-0.347138673,0.427047014,6,-0.643852353,0.573871017,11,-0.185720176,0.472855985,7,4,8,1.31E-11,1,4,1,5,2,3,4,3,1,2,1,2,2,4,3,3,3,2,2,2,3,2,,1,5,2,2,2,4,2,2,2,2,3,2,2,1,1,1,2,2,2,2,0,0
10208,619,3282,3,0,1,1,0,0,2,0.564900398,0.612797856,17,-0.685030699,0.432969004,4,-2.036700964,0.714953005,9,-0.635372102,0.514872015,3,3,4,0.082212046,1,5,1,5,1,2,5,6,1,2,1,3,3,3,3,4,2,2,3,3,1,1,,1,1,1,2,4,4,3,4,2,3,3,3,4,1,3,1,2,3,2,3,0,0
10209,576,2601,4,0,1,1,1,0,2,0.326252669,0.385617852,16,-1.02676475,0.508800983,10,-0.507780254,0.594375014,8,-1.034713745,0.619822979,6,2,8,4.97E-15,1,2,2,1,1,2,4,3,1,2,1,2,4,2,3,4,2,1,4,2,1,1,,3,6,1,1,3,3,5,4,1,1,2,2,5,1,1,1,1,1,4,3,0,0
10210,356,2514,7,0,1,1,0,0,3,0.781729758,0.923973858,24,0.392586768,0.316866994,9,0.256790251,0.569411993,15,0.682205439,0.361966014,8,2,12,1.10E-25,1,6,1,5,2,3,3,5,1,2,1,3,3,3,4,4,3,3,3,4,1,1,,1,5,3,2,3,4,4,4,1,2,3,2,3,1,2,2,1,2,4,4,0,0
10211,615,3036,8,0,1,1,0,1,3,0.534249008,0.631461322,38,1.447193861,0.254058987,12,0.694394469,0.535999,18,1.262375355,0.363889992,4,0,12,9.80E-21,1,5,1,3,2,2,2,2,1,2,1,1,2,2,2,3,2,1,2,1,2,2,,3,1,1,2,2,2,3,3,1,2,3,2,2,1,2,2,2,2,2,3,0,0
10212,459,3812,11,0,1,1,0,0,2,0.795240879,0.939943433,39,1.591679692,0.258183986,15,1.419631958,0.725045025,18,1.598476648,0.356819004,7,3,15,8.41E-19,1,5,1,5,2,2,1,2,1,2,1,1,2,1,3,4,2,1,2,2,2,1,,1,2,2,1,2,3,2,2,1,1,1,1,3,2,1,1,1,1,1,1,0,0
10213,374,3836,7,0,1,1,0,1,3,0.500858426,0.591995001,26,0.439498425,0.294849992,10,0.42476657,0.548626006,9,-0.206446454,0.434462994,5,2,6,6.97E-16,1,6,1,1,2,3,5,3,1,2,1,1,1,2,2,97,3,1,3,3,2,2,,2,5,1,3,2,4,3,1,1,1,3,1,3,1,2,1,1,1,1,4,0,1
10214,433,3500,7,0,1,1,0,0,1,0.713034749,0.8427791,23,-0.015682552,0.43048799,9,-0.595174968,0.634415984,9,-0.450806737,0.564414024,8,3,9,1.45E-27,1,5,1,5,1,2,4,6,1,1,1,2,2,2,2,2,2,1,2,2,3,1,,3,3,1,2,2,3,2,4,1,1,1,1,3,2,1,1,1,1,2,3,0,0
10215,525,3753,6,0,1,1,0,0,2,0.175180897,0.203200117,13,-1.267768145,0.558803022,4,-1.407054663,0.636605978,7,-0.719799578,0.523415029,2,3,3,0.018626836,1,6,1,4,2,2,4,3,1,1,1,1,2,2,3,2,3,1,2,2,2,1,,3,2,2,2,2,2,2,99,1,2,2,2,3,2,1,1,1,1,1,1,1,0
10216,402,3375,1,0,1,1,0,0,3,0.639281213,9.80E-11,34,1.154150724,0.269926995,7,-0.975490749,0.647660017,17,1.166065693,0.372334003,2,7,8,1,1,5,1,99,2,2,4,6,1,2,1,1,2,2,3,3,2,2,3,3,2,1,,2,6,2,2,2,5,5,5,2,2,3,2,97,2,2,1,1,1,99,99,3,1
10217,229,2113,15,0,1,1,0,0,2,0.548501492,0.648297787,34,0.907153726,0.25631699,16,1.809869885,0.486992002,15,0.582033515,0.319112986,2,2,11,1.44E-05,1,1,1,1,1,2,3,3,1,3,1,1,1,3,3,3,1,1,3,2,4,1,,2,1,1,1,2,4,3,1,1,1,3,3,3,1,2,3,3,2,2,2,0,0
10218,433,2155,9,0,1,1,0,0,1,0.792260885,0.405689746,13,-1.776700139,0.628458023,4,-2.06308651,0.747373998,6,-1.36692977,0.659457028,2,5,2,0.566765769,1,5,1,1,1,2,4,6,1,2,1,3,3,3,97,97,2,2,2,2,1,1,,1,5,2,2,5,5,5,4,2,2,3,2,4,2,1,2,1,1,3,3,0,2
10219,527,2348,4,0,1,1,0,0,2,0.138414517,0.163600475,19,-0.312486976,0.371771008,10,0.14321655,0.616071999,7,-0.784662664,0.515493989,4,4,8,1.82E-07,1,2,1,3,1,3,4,3,1,2,1,2,3,3,3,3,3,3,3,2,1,1,,2,6,1,2,4,3,5,4,1,1,3,2,4,2,3,1,1,1,3,3,0,0
10221,178,3437,3,0,1,1,0,0,2,0.729860842,0.862666845,36,1.322988391,0.247451007,11,0.579421878,0.557276011,17,1.120592713,0.340947002,5,3,13,7.87E-17,1,4,1,5,2,2,3,2,1,1,1,2,3,3,3,3,3,2,3,3,3,1,,1,5,2,3,3,3,3,3,2,2,4,2,3,1,2,1,1,1,2,1,0,0
10222,451,2439,3,0,1,1,0,0,2,0.996883094,1.17827642,32,0.631355822,0.291283995,15,0.884570301,0.593930006,11,-0.013355613,0.393610001,4,3,10,1.03E-07,1,5,2,1,1,3,4,3,1,2,1,2,3,3,2,3,1,1,3,2,2,1,,2,1,2,2,2,3,3,3,1,1,4,2,1,3,2,1,1,1,2,1,0,0
10223,239,3198,2,0,1,1,0,0,3,0.435997397,0.515331745,40,1.450147271,0.244433999,17,2.122627258,0.431295991,17,1.186037064,0.319184989,8,3,13,1.08E-30,1,5,1,5,2,3,3,3,1,2,1,3,2,3,3,3,3,2,2,2,2,1,,2,5,2,2,2,4,3,3,1,1,3,2,3,2,1,1,1,1,1,4,0,0
10224,578,2176,5,0,1,1,0,0,3,1.116391778,1.319531202,41,1.820271015,0.259799004,14,1.828117967,0.497462004,19,1.464553475,0.333523005,5,2,13,6.91E-19,1,2,1,5,2,2,4,3,1,3,1,1,2,3,2,4,2,2,3,4,3,1,,2,2,1,3,3,4,4,4,1,1,3,2,3,1,1,1,1,2,1,2,0,0
10225,495,2277,10,0,1,1,0,0,2,0.761256158,0.899774909,20,-1.46239233,0.498450994,7,-1.292486191,0.630995989,8,-1.574525118,0.574499011,5,1,6,3.08E-17,1,1,2,1,1,2,3,3,1,2,2,2,2,2,3,1,3,2,2,3,2,1,,6,6,2,2,2,2,2,2,2,1,2,2,5,2,2,1,1,1,1,2,0,0
10226,533,3616,12,0,1,1,1,0,2,0.541866362,0.640464723,43,1.940565348,0.25068,15,1.652718306,0.551980972,21,1.932403088,0.355953008,6,4,12,3.80E-18,1,5,1,3,1,3,1,1,1,2,1,1,3,1,4,3,2,1,4,3,5,1,,99,6,99,3,99,99,99,99,99,99,99,99,99,1,2,1,1,1,99,4,12,0
10227,544,4058,12,0,1,1,0,0,3,1.078209758,1.225679755,30,0.505605042,0.315717012,11,0.477369815,0.520940006,11,-0.185721323,0.435615987,3,4,8,0.038231091,1,5,1,5,2,2,3,3,1,1,1,4,2,2,3,3,3,1,2,2,2,1,,2,3,2,2,2,2,2,3,2,2,3,2,4,1,1,1,1,1,1,1,0,0
10228,468,2842,10,0,1,1,0,0,3,1.75209105,2.070888996,51,2.450990677,0.265388012,22,4.038087845,0.508243024,24,2.549936056,0.419147998,2,2,17,6.63E-06,1,6,1,1,3,2,3,3,1,3,1,2,1,2,3,2,1,1,3,3,1,1,,2,1,2,2,2,3,3,3,1,1,3,2,2,1,1,1,1,1,1,1,0,0
